mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
467.96,2383937,116.965169,116.965188,0.019,0.166,C3 H O3 S      ,3,1,0,3,1,
-1000.00,1918794,123.986182,123.986258,0.076,0.616,C5 H2 N O S    ,5,2,1,1,1,
526.45,2121987,124.970235,124.970274,0.039,0.313,C5 H O2 S      ,5,1,0,2,1,
561.41,1905219,125.994548,125.994514,-0.033,-0.264,C3 N3 O3       ,3,0,3,3,0,
443.33,2201724,133.102285,133.102274,-0.011,-0.083,C10 H13        ,10,13,0,0,0,
-1000.00,1989844,140.976507,140.976422,-0.085,-0.606,C4 H N2 O2 S   ,4,1,2,2,1,
-1000.00,1952223,143.119046,143.118987,-0.059,-0.411,C7 H15 N2 O    ,7,15,2,1,0,
555.58,1916543,151.992572,151.992406,-0.166,-1.092,C5 H2 N3 O S   ,5,2,3,1,1,
522.97,1923124,154.040957,154.041071,0.113,0.736,C9 H4 N3       ,9,4,3,0,0,
-1000.00,2167455,159.002411,159.002243,-0.168,-1.057,C8 H3 N2 S     ,8,3,2,0,1,
-1000.00,2105702,162.128871,162.128823,-0.048,-0.298,C11 H16 N      ,11,16,1,0,0,
-1000.00,1955837,168.975470,168.975359,-0.110,-0.654,C10 H O S      ,10,1,0,1,1,
578.53,2130743,170.046009,170.045881,-0.127,-0.749,C7 H8 N O4     ,7,8,1,4,0,
-1000.00,2177480,171.020111,171.020001,-0.111,-0.646,C9 H3 N2 O2    ,9,3,2,2,0,
-1000.00,2049751,171.973351,171.973504,0.153,0.892,C H2 N O9      ,1,2,1,9,0,
558.78,2184036,171.997431,171.997492,0.061,0.353,C8 H2 N3 S     ,8,2,3,0,1,
496.28,1988980,175.149202,175.149224,0.023,0.129,C13 H19        ,13,19,0,0,0,
-1000.00,2573309,177.092136,177.092103,-0.032,-0.183,C11 H13 O2     ,11,13,0,2,0,
-1000.00,1967432,178.050951,178.050967,0.016,0.088,C9 H8 N O3     ,9,8,1,3,0,
-1000.00,2358442,179.035044,179.034982,-0.062,-0.345,C9 H7 O4       ,9,7,0,4,0,
430.07,2769601,179.071413,179.071368,-0.046,-0.254,C10 H11 O3     ,10,11,0,3,0,
508.45,1981655,179.107793,179.107753,-0.040,-0.223,C11 H15 O2     ,11,15,0,2,0,
-1000.00,1974546,180.014852,180.014975,0.123,0.684,C4 H6 N O7     ,4,6,1,7,0,
-1000.00,2282151,181.050663,181.050632,-0.031,-0.170,C9 H9 O4       ,9,9,0,4,0,
-1000.00,3116222,181.087025,181.087018,-0.007,-0.041,C10 H13 O3     ,10,13,0,3,0,
-1000.00,2111786,182.045945,182.045881,-0.064,-0.351,C8 H8 N O4     ,8,8,1,4,0,
552.05,2092838,183.982371,183.982236,-0.136,-0.739,C5 H2 N3 O3 S  ,5,2,3,3,1,
672.03,2030146,184.025103,184.025146,0.043,0.233,C7 H6 N O5     ,7,6,1,5,0,
-1000.00,6938852,185.027788,185.027789,0.000,0.002,C8 H9 O3 S     ,8,9,0,3,1,
-1000.00,4348497,187.061218,187.061197,-0.021,-0.114,C8 H11 O5      ,8,11,0,5,0,
-1000.00,2242154,187.097603,187.097583,-0.021,-0.110,C9 H15 O4      ,9,15,0,4,0,
-1000.00,2019279,187.981348,187.981173,-0.175,-0.930,C9 H2 N O2 S   ,9,2,1,2,1,
-1000.00,3254224,189.076812,189.076847,0.035,0.184,C8 H13 O5      ,8,13,0,5,0,
543.01,2146885,191.035071,191.034982,-0.088,-0.462,C10 H7 O4      ,10,7,0,4,0,
502.96,2047071,191.071375,191.071368,-0.007,-0.036,C11 H11 O3     ,11,11,0,3,0,
579.29,2153428,192.993260,192.993117,-0.143,-0.739,C12 H O3       ,12,1,0,3,0,
-1000.00,2184421,193.017685,193.017618,-0.067,-0.345,C6 H9 O5 S     ,6,9,0,5,1,
630.50,3415294,193.050619,193.050632,0.014,0.070,C10 H9 O4      ,10,9,0,4,0,
371.90,3252504,193.087079,193.087018,-0.061,-0.315,C11 H13 O3     ,11,13,0,3,0,
526.95,3093467,194.045896,194.045881,-0.015,-0.076,C9 H8 N O4     ,9,8,1,4,0,
131.56,6375926,194.082262,194.082267,0.005,0.025,C10 H12 N O3   ,10,12,1,3,0,
-1000.00,4206263,195.029912,195.029897,-0.015,-0.077,C9 H7 O5       ,9,7,0,5,0,
652.19,2356671,195.041197,195.041130,-0.067,-0.342,C8 H7 N2 O4    ,8,7,2,4,0,
263.77,8056018,195.066271,195.066282,0.011,0.058,C10 H11 O4     ,10,11,0,4,0,
-1000.00,2716909,195.102647,195.102668,0.021,0.108,C11 H15 O3     ,11,15,0,3,0,
496.51,2301601,196.025184,196.025146,-0.038,-0.195,C8 H6 N O5     ,8,6,1,5,0,
527.80,3117500,196.061573,196.061531,-0.042,-0.214,C9 H10 N O4    ,9,10,1,4,0,
-1000.00,5066404,197.045574,197.045547,-0.027,-0.137,C9 H9 O5       ,9,9,0,5,0,
-1000.00,11751103,197.081941,197.081932,-0.008,-0.042,C10 H13 O4     ,10,13,0,4,0,
-1000.00,2439131,197.118361,197.118318,-0.043,-0.216,C11 H17 O3     ,11,17,0,3,0,
595.84,2839962,198.040814,198.040796,-0.018,-0.092,C8 H8 N O5     ,8,8,1,5,0,
528.26,2708406,198.077235,198.077181,-0.054,-0.272,C9 H12 N O4    ,9,12,1,4,0,
-1000.00,2121165,198.107246,198.107042,-0.204,-1.031,C9 H16 N3 S    ,9,16,3,0,1,
-1000.00,2364006,198.973015,198.973170,0.155,0.777,C3 H3 O10      ,3,3,0,10,0,
-1000.00,4219008,199.007042,199.007053,0.011,0.054,C8 H7 O4 S     ,8,7,0,4,1,
444.55,2683021,199.024863,199.024812,-0.052,-0.259,C8 H7 O6       ,8,7,0,6,0,
214.80,5462684,199.043450,199.043439,-0.011,-0.056,C9 H11 O3 S    ,9,11,0,3,1,
-1000.00,9931945,199.061218,199.061197,-0.021,-0.106,C9 H11 O5      ,9,11,0,5,0,
-1000.00,13835461,199.097627,199.097583,-0.044,-0.221,C10 H15 O4     ,10,15,0,4,0,
305.24,4426908,201.022705,201.022703,-0.002,-0.009,C8 H9 O4 S     ,8,9,0,4,1,
-1000.00,4460714,201.040531,201.040462,-0.070,-0.348,C8 H9 O6       ,8,9,0,6,0,
-1000.00,7400134,201.076877,201.076847,-0.030,-0.148,C9 H13 O5      ,9,13,0,5,0,
-1000.00,4546275,201.113237,201.113233,-0.004,-0.022,C10 H17 O4     ,10,17,0,4,0,
-1000.00,2616523,203.034977,203.034982,0.005,0.026,C11 H7 O4      ,11,7,0,4,0,
447.58,3300060,203.056124,203.056112,-0.012,-0.060,C8 H11 O6      ,8,11,0,6,0,
-1000.00,2131176,203.071392,203.071368,-0.024,-0.119,C12 H11 O3     ,12,11,0,3,0,
-1000.00,3076345,203.092469,203.092497,0.028,0.137,C9 H15 O5      ,9,15,0,5,0,
388.34,3011831,205.017648,205.017618,-0.030,-0.145,C7 H9 O5 S     ,7,9,0,5,1,
416.92,4856593,205.050636,205.050632,-0.004,-0.019,C11 H9 O4      ,11,9,0,4,0,
264.63,4600610,205.071798,205.071762,-0.036,-0.176,C8 H13 O6      ,8,13,0,6,0,
-1000.00,3146543,205.087041,205.087018,-0.023,-0.112,C12 H13 O3     ,12,13,0,3,0,
-1000.00,2808128,205.108181,205.108147,-0.033,-0.162,C9 H17 O5      ,9,17,0,5,0,
-1000.00,2481996,205.123447,205.123403,-0.043,-0.211,C13 H17 O2     ,13,17,0,2,0,
503.23,3572274,206.045878,206.045881,0.004,0.017,C10 H8 N O4    ,10,8,1,4,0,
568.94,3490395,206.097511,206.097523,0.012,0.058,C15 H12 N      ,15,12,1,0,0,
228.54,4333887,207.012168,207.012139,-0.029,-0.142,C10 H7 O3 S    ,10,7,0,3,1,
-1000.00,3141965,207.029829,207.029897,0.068,0.328,C10 H7 O5      ,10,7,0,5,0,
245.84,5290347,207.066298,207.066282,-0.016,-0.076,C11 H11 O4     ,11,11,0,4,0,
-1000.00,7252360,207.102649,207.102668,0.019,0.089,C12 H15 O3     ,12,15,0,3,0,
329.39,3252884,208.061515,208.061531,0.016,0.077,C10 H10 N O4   ,10,10,1,4,0,
-1000.00,3482802,208.097927,208.097917,-0.010,-0.047,C11 H14 N O3   ,11,14,1,3,0,
579.27,2787754,209.027805,209.027789,-0.017,-0.080,C10 H9 O3 S    ,10,9,0,3,1,
191.76,6998968,209.045571,209.045547,-0.024,-0.113,C10 H9 O5      ,10,9,0,5,0,
752.23,2430401,209.056807,209.056780,-0.027,-0.130,C9 H9 N2 O4    ,9,9,2,4,0,
360.41,6821846,209.081919,209.081932,0.013,0.064,C11 H13 O4     ,11,13,0,4,0,
-1000.00,3573236,209.118342,209.118318,-0.024,-0.114,C12 H17 O3     ,12,17,0,3,0,
289.34,3795690,210.040791,210.040796,0.005,0.022,C9 H8 N O5     ,9,8,1,5,0,
87.15,7931656,210.077191,210.077181,-0.010,-0.046,C10 H12 N O4   ,10,12,1,4,0,
-1000.00,3926549,211.024821,211.024812,-0.009,-0.043,C9 H7 O6       ,9,7,0,6,0,
707.91,2236447,211.036020,211.036045,0.025,0.119,C8 H7 N2 O5    ,8,7,2,5,0,
17.27,15196723,211.061239,211.061197,-0.042,-0.199,C10 H11 O5     ,10,11,0,5,0,
778.39,2341437,211.072457,211.072430,-0.026,-0.125,C9 H11 N2 O4   ,9,11,2,4,0,
48.69,11106897,211.097593,211.097583,-0.011,-0.050,C11 H15 O4     ,11,15,0,4,0,
521.26,4790637,212.056478,212.056446,-0.032,-0.150,C9 H10 N O5    ,9,10,1,5,0,
532.83,2194147,212.967639,212.967691,0.052,0.243,C7 H O8        ,7,1,0,8,0,
282.87,4334737,213.022805,213.022703,-0.102,-0.477,C9 H9 O4 S     ,9,9,0,4,1,
-1000.00,7970976,213.040462,213.040462,-0.001,-0.003,C9 H9 O6       ,9,9,0,6,0,
734.39,2555561,213.051606,213.051695,0.089,0.420,C8 H9 N2 O5    ,8,9,2,5,0,
657.55,4864175,213.059154,213.059089,-0.065,-0.304,C10 H13 O3 S   ,10,13,0,3,1,
14.16,25667774,213.076838,213.076847,0.009,0.041,C10 H13 O5     ,10,13,0,5,0,
-1000.00,10797276,213.113225,213.113233,0.008,0.037,C11 H17 O4     ,11,17,0,4,0,
681.22,2100192,214.035901,214.035711,-0.190,-0.889,C8 H8 N O6     ,8,8,1,6,0,
695.06,2108396,214.050996,214.050967,-0.029,-0.136,C12 H8 N O3    ,12,8,1,3,0,
271.47,3802110,214.072186,214.072096,-0.090,-0.419,C9 H12 N O5    ,9,12,1,5,0,
-1000.00,7380746,215.001957,215.001968,0.011,0.049,C8 H7 O5 S     ,8,7,0,5,1,
212.23,8292137,215.038362,215.038353,-0.009,-0.040,C9 H11 O4 S    ,9,11,0,4,1,
697.35,2060082,215.049442,215.049587,0.144,0.672,C8 H11 N2 O3 S ,8,11,2,3,1,
-1000.00,12539704,215.056121,215.056112,-0.010,-0.045,C9 H11 O6      ,9,11,0,6,0,
-1000.00,16656214,215.092491,215.092497,0.007,0.031,C10 H15 O5     ,10,15,0,5,0,
-1000.00,3195253,215.128856,215.128883,0.027,0.124,C11 H19 O4     ,11,19,0,4,0,
569.93,2085231,216.033626,216.033602,-0.024,-0.111,C8 H10 N O4 S  ,8,10,1,4,1,
651.73,2234763,216.066484,216.066617,0.133,0.615,C12 H10 N O3   ,12,10,1,3,0,
537.44,2279581,216.087699,216.087746,0.047,0.217,C9 H14 N O5    ,9,14,1,5,0,
-1000.00,2461584,216.981292,216.981232,-0.059,-0.273,C7 H5 O6 S     ,7,5,0,6,1,
-1000.00,3611055,217.017597,217.017618,0.021,0.098,C8 H9 O5 S     ,8,9,0,5,1,
623.48,2089931,217.050770,217.050632,-0.137,-0.633,C12 H9 O4      ,12,9,0,4,0,
155.72,7951837,217.071765,217.071762,-0.004,-0.017,C9 H13 O6      ,9,13,0,6,0,
-1000.00,2949609,217.086999,217.087018,0.019,0.089,C13 H13 O3     ,13,13,0,3,0,
-1000.00,6588923,217.108147,217.108147,0.001,0.003,C10 H17 O5     ,10,17,0,5,0,
-1000.00,2057992,217.123353,217.123403,0.050,0.230,C14 H17 O2     ,14,17,0,2,0,
470.84,3774743,218.045940,218.045881,-0.058,-0.267,C11 H8 N O4    ,11,8,1,4,0,
-1000.00,2114080,218.960673,218.960497,-0.176,-0.805,C6 H3 O7 S     ,6,3,0,7,1,
-1000.00,3719259,219.029898,219.029897,-0.001,-0.004,C11 H7 O5      ,11,7,0,5,0,
410.94,4227166,219.033316,219.033268,-0.048,-0.219,C8 H11 O5 S    ,8,11,0,5,1,
-1000.00,6576251,219.066330,219.066282,-0.048,-0.219,C12 H11 O4     ,12,11,0,4,0,
496.70,2368125,219.069726,219.069654,-0.073,-0.332,C9 H15 O4 S    ,9,15,0,4,1,
-1000.00,5714060,219.087391,219.087412,0.021,0.095,C9 H15 O6      ,9,15,0,6,0,
-1000.00,2344601,219.102659,219.102668,0.009,0.041,C13 H15 O3     ,13,15,0,3,0,
180.65,4938699,220.061534,220.061531,-0.003,-0.013,C11 H10 N O4   ,11,10,1,4,0,
-1000.00,2837482,220.097969,220.097917,-0.052,-0.238,C12 H14 N O3   ,12,14,1,3,0,
-1000.00,2368246,221.009181,221.009161,-0.020,-0.089,C10 H5 O6      ,10,5,0,6,0,
-1000.00,8155925,221.045587,221.045547,-0.040,-0.181,C11 H9 O5      ,11,9,0,5,0,
52.38,31417112,221.048941,221.048918,-0.023,-0.102,C8 H13 O5 S    ,8,13,0,5,1,
727.72,3013407,221.056762,221.056780,0.018,0.083,C10 H9 N2 O4   ,10,9,2,4,0,
36.33,11227956,221.081940,221.081932,-0.008,-0.035,C12 H13 O4     ,12,13,0,4,0,
-1000.00,4514643,221.118335,221.118318,-0.017,-0.075,C13 H17 O3     ,13,17,0,3,0,
-1000.00,2890610,221.154637,221.154703,0.066,0.299,C14 H21 O2     ,14,21,0,2,0,
-1000.00,2448305,221.227536,221.227475,-0.062,-0.279,C16 H29        ,16,29,0,0,0,
208.62,4871786,222.040803,222.040796,-0.007,-0.030,C10 H8 N O5    ,10,8,1,5,0,
-1000.00,4464266,222.077220,222.077181,-0.039,-0.174,C11 H12 N O4   ,11,12,1,4,0,
-1000.00,2256293,223.003222,223.003031,-0.192,-0.860,C5 H7 N2 O6 S  ,5,7,2,6,1,
-1000.00,4972984,223.024836,223.024812,-0.025,-0.110,C10 H7 O6      ,10,7,0,6,0,
152.56,13169111,223.061181,223.061197,0.016,0.070,C11 H11 O5     ,11,11,0,5,0,
546.41,4778458,223.064600,223.064568,-0.032,-0.144,C8 H15 O5 S    ,8,15,0,5,1,
746.10,3142369,223.072463,223.072430,-0.032,-0.145,C10 H11 N2 O4  ,10,11,2,4,0,
-1000.00,14096886,223.097584,223.097583,-0.001,-0.005,C12 H15 O4     ,12,15,0,4,0,
413.59,2512918,223.134064,223.133968,-0.096,-0.428,C13 H19 O3     ,13,19,0,3,0,
199.52,9471280,224.056449,224.056446,-0.003,-0.013,C10 H10 N O5   ,10,10,1,5,0,
310.16,4777296,224.092821,224.092832,0.010,0.047,C11 H14 N O4   ,11,14,1,4,0,
-1000.00,2629234,225.022729,225.022703,-0.026,-0.116,C10 H9 O4 S    ,10,9,0,4,1,
-1000.00,8827009,225.040458,225.040462,0.004,0.018,C10 H9 O6      ,10,9,0,6,0,
765.79,3099787,225.051702,225.051695,-0.007,-0.031,C9 H9 N2 O5    ,9,9,2,5,0,
-1000.00,17674400,225.076881,225.076847,-0.034,-0.152,C11 H13 O5     ,11,13,0,5,0,
763.09,2970794,225.088133,225.088080,-0.053,-0.235,C10 H13 N2 O4  ,10,13,2,4,0,
-1000.00,14495936,225.113256,225.113233,-0.023,-0.102,C12 H17 O4     ,12,17,0,4,0,
-1000.00,2264266,225.124404,225.124466,0.062,0.274,C11 H17 N2 O3  ,11,17,2,3,0,
487.05,2125535,225.149488,225.149618,0.130,0.576,C13 H21 O3     ,13,21,0,3,0,
-1000.00,2485481,225.160967,225.160852,-0.116,-0.515,C12 H21 N2 O2  ,12,21,2,2,0,
-1000.00,2068379,225.959022,225.958917,-0.105,-0.464,C2 N3 O10      ,2,0,3,10,0,
619.63,4642781,226.035717,226.035711,-0.006,-0.028,C9 H8 N O6     ,9,8,1,6,0,
515.09,7355389,226.072093,226.072096,0.003,0.012,C10 H12 N O5   ,10,12,1,5,0,
719.10,2454835,226.134991,226.134971,-0.019,-0.086,C14 H16 N3     ,14,16,3,0,0,
379.83,11065153,227.038346,227.038353,0.007,0.031,C10 H11 O4 S   ,10,11,0,4,1,
12.75,25503568,227.056140,227.056112,-0.029,-0.126,C10 H11 O6     ,10,11,0,6,0,
789.62,2243418,227.067338,227.067345,0.007,0.032,C9 H11 N2 O5   ,9,11,2,5,0,
721.36,7518049,227.074758,227.074739,-0.019,-0.082,C11 H15 O3 S   ,11,15,0,3,1,
15.59,22460272,227.092481,227.092497,0.016,0.070,C11 H15 O5     ,11,15,0,5,0,
-1000.00,9926543,227.128898,227.128883,-0.015,-0.067,C12 H19 O4     ,12,19,0,4,0,
-1000.00,2148480,227.997172,227.997217,0.045,0.198,C8 H6 N O5 S   ,8,6,1,5,1,
660.85,2287775,228.033549,228.033602,0.053,0.232,C9 H10 N O4 S  ,9,10,1,4,1,
619.37,4080303,228.051383,228.051361,-0.022,-0.097,C9 H10 N O6    ,9,10,1,6,0,
-1000.00,3821262,228.087801,228.087746,-0.055,-0.239,C10 H14 N O5   ,10,14,1,5,0,
30.03,38059508,229.017636,229.017618,-0.018,-0.080,C9 H9 O5 S     ,9,9,0,5,1,
-1000.00,2970642,229.050754,229.050632,-0.121,-0.530,C13 H9 O4      ,13,9,0,4,0,
536.46,9704981,229.054000,229.054003,0.004,0.016,C10 H13 O4 S   ,10,13,0,4,1,
7.42,37166628,229.071751,229.071762,0.011,0.047,C10 H13 O6     ,10,13,0,6,0,
-1000.00,14280260,229.108179,229.108147,-0.032,-0.138,C11 H17 O5     ,11,17,0,5,0,
384.33,4688483,229.144549,229.144533,-0.016,-0.070,C12 H21 O4     ,12,21,0,4,0,
-1000.00,2103125,230.012876,230.012867,-0.009,-0.037,C8 H8 N O5 S   ,8,8,1,5,1,
667.94,2234226,230.045870,230.045881,0.012,0.050,C12 H8 N O4    ,12,8,1,4,0,
312.31,5249413,230.067034,230.067011,-0.023,-0.102,C9 H12 N O6    ,9,12,1,6,0,
-1000.00,3073956,230.103390,230.103396,0.006,0.028,C10 H16 N O5   ,10,16,1,5,0,
500.07,2250669,230.996827,230.996883,0.056,0.242,C8 H7 O6 S     ,8,7,0,6,1,
-1000.00,2576073,231.029871,231.029897,0.026,0.114,C12 H7 O5      ,12,7,0,5,0,
199.53,7505100,231.033299,231.033268,-0.031,-0.134,C9 H11 O5 S    ,9,11,0,5,1,
-1000.00,2665705,231.066330,231.066282,-0.047,-0.205,C13 H11 O4     ,13,11,0,4,0,
-1000.00,17253628,231.087397,231.087412,0.015,0.063,C10 H15 O6     ,10,15,0,6,0,
-1000.00,3979035,231.123843,231.123797,-0.045,-0.196,C11 H19 O5     ,11,19,0,5,0,
183.93,7045166,232.028513,232.028517,0.004,0.017,C8 H10 N O5 S  ,8,10,1,5,1,
581.90,4086858,232.061509,232.061531,0.023,0.098,C12 H10 N O4   ,12,10,1,4,0,
629.11,2102109,232.082578,232.082661,0.083,0.357,C9 H14 N O6    ,9,14,1,6,0,
-1000.00,3083651,233.009188,233.009161,-0.027,-0.114,C11 H5 O6      ,11,5,0,6,0,
-1000.00,8684422,233.012550,233.012533,-0.018,-0.076,C8 H9 O6 S     ,8,9,0,6,1,
-1000.00,5982115,233.045582,233.045547,-0.035,-0.150,C12 H9 O5      ,12,9,0,5,0,
708.52,5324710,233.048946,233.048918,-0.028,-0.119,C9 H13 O5 S    ,9,13,0,5,1,
721.11,2771372,233.056709,233.056780,0.072,0.307,C11 H9 N2 O4   ,11,9,2,4,0,
310.36,6802357,233.066642,233.066676,0.034,0.148,C9 H13 O7      ,9,13,0,7,0,
-1000.00,5281730,233.081914,233.081932,0.019,0.080,C13 H13 O4     ,13,13,0,4,0,
220.57,5393349,233.085268,233.085304,0.036,0.154,C10 H17 O4 S   ,10,17,0,4,1,
-1000.00,3109333,233.103172,233.103062,-0.111,-0.475,C10 H17 O6     ,10,17,0,6,0,
-1000.00,2562530,233.118338,233.118318,-0.020,-0.087,C14 H17 O3     ,14,17,0,3,0,
-1000.00,6025218,233.154709,233.154703,-0.005,-0.023,C15 H21 O2     ,15,21,0,2,0,
710.38,3427589,234.040811,234.040796,-0.015,-0.066,C11 H8 N O5    ,11,8,1,5,0,
226.46,4258596,234.077156,234.077181,0.025,0.109,C12 H12 N O4   ,12,12,1,4,0,
-1000.00,2520640,234.991796,234.991797,0.001,0.005,C7 H7 O7 S     ,7,7,0,7,1,
-1000.00,6140509,235.024775,235.024812,0.037,0.157,C11 H7 O6      ,11,7,0,6,0,
-1000.00,4425312,235.028190,235.028183,-0.007,-0.029,C8 H11 O6 S    ,8,11,0,6,1,
246.06,22684268,235.043452,235.043439,-0.013,-0.055,C12 H11 O3 S   ,12,11,0,3,1,
-1000.00,11377276,235.061221,235.061197,-0.024,-0.102,C12 H11 O5     ,12,11,0,5,0,
332.98,6597248,235.064600,235.064568,-0.032,-0.137,C9 H15 O5 S    ,9,15,0,5,1,
-1000.00,8270492,235.097605,235.097583,-0.022,-0.094,C13 H15 O4     ,13,15,0,4,0,
-1000.00,3176095,235.100996,235.100954,-0.042,-0.180,C10 H19 O4 S   ,10,19,0,4,1,
-1000.00,6051516,235.133970,235.133968,-0.002,-0.007,C14 H19 O3     ,14,19,0,3,0,
-1000.00,2555839,236.020086,236.020060,-0.025,-0.107,C10 H6 N O6    ,10,6,1,6,0,
305.62,6249950,236.056446,236.056446,-0.000,-0.001,C11 H10 N O5   ,11,10,1,5,0,
-1000.00,4158974,236.092795,236.092832,0.037,0.156,C12 H14 N O4   ,12,14,1,4,0,
-1000.00,3098625,236.096240,236.096203,-0.037,-0.157,C9 H18 N O4 S  ,9,18,1,4,1,
581.32,5317945,237.043799,237.043833,0.033,0.141,C8 H13 O6 S    ,8,13,0,6,1,
750.89,3130688,237.051683,237.051695,0.012,0.050,C10 H9 N2 O5   ,10,9,2,5,0,
9.28,21956950,237.076842,237.076847,0.005,0.021,C12 H13 O5     ,12,13,0,5,0,
690.39,2091609,237.080216,237.080218,0.002,0.009,C9 H17 O5 S    ,9,17,0,5,1,
777.94,2537824,237.088168,237.088080,-0.088,-0.371,C11 H13 N2 O4  ,11,13,2,4,0,
-1000.00,10996085,237.113255,237.113233,-0.022,-0.093,C13 H17 O4     ,13,17,0,4,0,
554.68,4946071,238.035758,238.035711,-0.047,-0.198,C10 H8 N O6    ,10,8,1,6,0,
209.05,11074743,238.072093,238.072096,0.003,0.013,C11 H12 N O5   ,11,12,1,5,0,
-1000.00,2866902,238.108440,238.108482,0.041,0.174,C12 H16 N O4   ,12,16,1,4,0,
-1000.00,9420766,239.001992,239.001968,-0.024,-0.102,C10 H7 O5 S    ,10,7,0,5,1,
-1000.00,5392366,239.019733,239.019726,-0.007,-0.029,C10 H7 O7      ,10,7,0,7,0,
570.73,7692286,239.038354,239.038353,-0.001,-0.002,C11 H11 O4 S   ,11,11,0,4,1,
-1000.00,19288078,239.056092,239.056112,0.020,0.082,C11 H11 O6     ,11,11,0,6,0,
737.17,4274193,239.059491,239.059483,-0.008,-0.035,C8 H15 O6 S    ,8,15,0,6,1,
753.30,6029335,239.067348,239.067345,-0.003,-0.011,C10 H11 N2 O5  ,10,11,2,5,0,
40.86,26738732,239.092514,239.092497,-0.017,-0.070,C12 H15 O5     ,12,15,0,5,0,
779.73,2843703,239.103722,239.103731,0.008,0.034,C11 H15 N2 O4  ,11,15,2,4,0,
48.17,14520397,239.128917,239.128883,-0.034,-0.143,C13 H19 O4     ,13,19,0,4,0,
622.31,11031405,240.051360,240.051361,0.000,0.001,C10 H10 N O6   ,10,10,1,6,0,
340.96,8063885,240.087792,240.087746,-0.046,-0.190,C11 H14 N O5   ,11,14,1,5,0,
450.54,2770070,240.098813,240.098980,0.167,0.695,C10 H14 N3 O4  ,10,14,3,4,0,
28.59,19539634,241.017614,241.017618,0.004,0.018,C10 H9 O5 S    ,10,9,0,5,1,
-1000.00,9975490,241.035346,241.035376,0.030,0.125,C10 H9 O7      ,10,9,0,7,0,
767.09,2830028,241.046597,241.046610,0.013,0.052,C9 H9 N2 O6    ,9,9,2,6,0,
517.30,2259151,241.050637,241.050632,-0.005,-0.021,C14 H9 O4      ,14,9,0,4,0,
489.91,27338450,241.054000,241.054003,0.004,0.016,C11 H13 O4 S   ,11,13,0,4,1,
19.86,38692576,241.071768,241.071762,-0.007,-0.027,C11 H13 O6     ,11,13,0,6,0,
771.19,4146923,241.083012,241.082995,-0.017,-0.072,C10 H13 N2 O5  ,10,13,2,5,0,
-1000.00,2353391,241.086953,241.087018,0.065,0.270,C15 H13 O3     ,15,13,0,3,0,
6.48,31500034,241.108178,241.108147,-0.031,-0.129,C12 H17 O5     ,12,17,0,5,0,
58.67,9328417,241.144570,241.144533,-0.037,-0.155,C13 H21 O4     ,13,21,0,4,0,
-1000.00,3055120,242.012855,242.012867,0.012,0.050,C9 H8 N O5 S   ,9,8,1,5,1,
772.95,2178080,242.030613,242.030625,0.013,0.052,C9 H8 N O7     ,9,8,1,7,0,
299.41,11487807,242.066997,242.067011,0.014,0.058,C10 H12 N O6   ,10,12,1,6,0,
443.16,3867231,242.103403,242.103396,-0.007,-0.027,C11 H16 N O5   ,11,16,1,5,0,
13.71,119680384,243.033263,243.033268,0.005,0.022,C10 H11 O5 S   ,10,11,0,5,1,
773.97,2326940,243.062261,243.062260,-0.001,-0.005,C9 H11 N2 O6   ,9,11,2,6,0,
-1000.00,2995103,243.066294,243.066282,-0.012,-0.047,C14 H11 O4     ,14,11,0,4,0,
13.95,40127920,243.087431,243.087412,-0.020,-0.081,C11 H15 O6     ,11,15,0,6,0,
741.13,3474875,243.098668,243.098645,-0.023,-0.093,C10 H15 N2 O5  ,10,15,2,5,0,
8.79,15310289,243.123823,243.123797,-0.026,-0.107,C12 H19 O5     ,12,19,0,5,0,
-1000.00,4220400,243.160208,243.160183,-0.025,-0.104,C13 H23 O4     ,13,23,0,4,0,
213.12,4786398,244.028527,244.028517,-0.010,-0.041,C9 H10 N O5 S  ,9,10,1,5,1,
672.41,3615981,244.046366,244.046275,-0.090,-0.370,C9 H10 N O7    ,9,10,1,7,0,
713.72,2874618,244.061557,244.061531,-0.025,-0.104,C13 H10 N O4   ,13,10,1,4,0,
200.62,7829772,244.082705,244.082661,-0.044,-0.180,C10 H14 N O6   ,10,14,1,6,0,
-1000.00,3108140,244.119046,244.119046,-0.000,-0.000,C11 H18 N O5   ,11,18,1,5,0,
567.58,2209112,244.170475,244.170688,0.213,0.873,C16 H22 N O    ,16,22,1,1,0,
232.20,8983597,245.012546,245.012533,-0.013,-0.055,C9 H9 O6 S     ,9,9,0,6,1,
338.28,3831357,245.030314,245.030291,-0.023,-0.096,C9 H9 O8       ,9,9,0,8,0,
689.12,3374666,245.045525,245.045547,0.022,0.090,C13 H9 O5      ,13,9,0,5,0,
219.88,13685837,245.048940,245.048918,-0.021,-0.088,C10 H13 O5 S   ,10,13,0,5,1,
60.68,25056348,245.066705,245.066676,-0.028,-0.115,C10 H13 O7     ,10,13,0,7,0,
-1000.00,19125372,245.103086,245.103062,-0.024,-0.098,C11 H17 O6     ,11,17,0,6,0,
-1000.00,3461275,245.139457,245.139447,-0.009,-0.038,C12 H21 O5     ,12,21,0,5,0,
-1000.00,2366330,245.994283,245.994514,0.232,0.943,C13 N3 O3      ,13,0,3,3,0,
