mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
346.28,6494098,334.056820,334.056840,0.020,0.060,C15 H12 N O8   ,15,12,1,8,0,
270.57,9508757,334.060198,334.060211,0.013,0.038,C12 H16 N O8 S ,12,16,1,8,1,
676.22,3414942,334.069798,334.069594,-0.204,-0.612,C23 H12 N S    ,23,12,1,0,1,
16.87,19044276,334.093229,334.093225,-0.004,-0.011,C16 H16 N O7   ,16,16,1,7,0,
570.38,6092726,334.096613,334.096597,-0.017,-0.050,C13 H20 N O7 S ,13,20,1,7,1,
419.41,8605652,334.129581,334.129611,0.030,0.089,C17 H20 N O6   ,17,20,1,6,0,
57.03,20486102,334.132931,334.132982,0.051,0.154,C14 H24 N O6 S ,14,24,1,6,1,
288.37,8361968,334.160458,334.160123,-0.334,-1.001,C25 H20 N      ,25,20,1,0,0,
544.59,7393269,334.165932,334.165996,0.064,0.192,C18 H24 N O5   ,18,24,1,5,0,
156.51,22190072,334.169312,334.169368,0.055,0.166,C15 H28 N O5 S ,15,28,1,5,1,
744.80,2912776,334.187053,334.187126,0.073,0.218,C15 H28 N O7   ,15,28,1,7,0,
533.64,4436716,335.004600,335.004470,-0.130,-0.388,C14 H7 O10     ,14,7,0,10,0,
464.43,2883832,335.017587,335.017224,-0.363,-1.084,C22 H7 O2 S    ,22,7,0,2,1,
220.57,18807564,335.040877,335.040856,-0.022,-0.065,C15 H11 O9     ,15,11,0,9,0,
359.38,13818640,335.044212,335.044227,0.015,0.043,C12 H15 O9 S   ,12,15,0,9,1,
116.05,7306009,335.053878,335.053610,-0.269,-0.802,C23 H11 O S    ,23,11,0,1,1,
68.03,33299246,335.077257,335.077241,-0.016,-0.049,C16 H15 O8     ,16,15,0,8,0,
151.99,16485169,335.080614,335.080612,-0.002,-0.005,C13 H19 O8 S   ,13,19,0,8,1,
738.47,11541304,335.088442,335.088474,0.032,0.096,C15 H15 N2 O7  ,15,15,2,7,0,
-1000.00,10126137,335.090260,335.089995,-0.265,-0.791,C24 H15 S      ,24,15,0,0,1,
200.59,36830032,335.113602,335.113627,0.025,0.073,C17 H19 O7     ,17,19,0,7,0,
196.02,23681874,335.116989,335.116998,0.008,0.025,C14 H23 O7 S   ,14,23,0,7,1,
693.64,20224856,335.124882,335.124860,-0.022,-0.066,C16 H19 N2 O6  ,16,19,2,6,0,
625.64,8131435,335.144457,335.144139,-0.318,-0.949,C25 H19 O      ,25,19,0,1,0,
63.28,37256048,335.149974,335.150012,0.038,0.113,C18 H23 O6     ,18,23,0,6,0,
284.72,21519218,335.153336,335.153383,0.047,0.142,C15 H27 O6 S   ,15,27,0,6,1,
355.22,41515896,335.161233,335.161245,0.012,0.036,C17 H23 N2 O5  ,17,23,2,5,0,
53.82,37026704,335.186368,335.186398,0.029,0.088,C19 H27 O5     ,19,27,0,5,0,
3.07,167836560,335.189723,335.189769,0.046,0.137,C16 H31 O5 S   ,16,31,0,5,1,
3.85,273546176,335.222788,335.222783,-0.005,-0.014,C20 H31 O4     ,20,31,0,4,0,
223.86,13557427,336.072498,336.072490,-0.008,-0.023,C15 H14 N O8   ,15,14,1,8,0,
588.98,5742262,336.075857,336.075861,0.004,0.012,C12 H18 N O8 S ,12,18,1,8,1,
619.58,15142612,336.108901,336.108875,-0.026,-0.077,C16 H18 N O7   ,16,18,1,7,0,
455.18,8095447,336.112268,336.112247,-0.021,-0.062,C13 H22 N O7 S ,13,22,1,7,1,
506.16,11144948,336.145256,336.145261,0.005,0.016,C17 H22 N O6   ,17,22,1,6,0,
250.19,19922680,336.148655,336.148632,-0.023,-0.067,C14 H26 N O6 S ,14,26,1,6,1,
519.54,7098134,336.181594,336.181647,0.053,0.158,C18 H26 N O5   ,18,26,1,5,0,
685.84,7470873,336.184990,336.185018,0.028,0.083,C15 H30 N O5 S ,15,30,1,5,1,
182.00,13848377,336.221406,336.221403,-0.003,-0.009,C16 H34 N O4 S ,16,34,1,4,1,
-1000.00,3069436,337.002342,337.002362,0.020,0.059,C14 H9 O8 S    ,14,9,0,8,1,
417.07,9040396,337.020135,337.020120,-0.015,-0.045,C14 H9 O10     ,14,9,0,10,0,
66.11,41599532,337.056533,337.056506,-0.027,-0.082,C15 H13 O9     ,15,13,0,9,0,
610.32,9042480,337.059812,337.059877,0.064,0.191,C12 H17 O9 S   ,12,17,0,9,1,
782.64,5013048,337.067886,337.067739,-0.147,-0.436,C14 H13 N2 O8  ,14,13,2,8,0,
690.00,6351418,337.069573,337.069260,-0.313,-0.930,C23 H13 O S    ,23,13,0,1,1,
670.45,4210236,337.071912,337.071762,-0.151,-0.447,C19 H13 O6     ,19,13,0,6,0,
29.31,60949072,337.092898,337.092891,-0.007,-0.022,C16 H17 O8     ,16,17,0,8,0,
401.50,17818194,337.096245,337.096262,0.017,0.051,C13 H21 O8 S   ,13,21,0,8,1,
738.37,14103129,337.104135,337.104124,-0.010,-0.031,C15 H17 N2 O7  ,15,17,2,7,0,
194.41,9624154,337.105955,337.105645,-0.310,-0.921,C24 H17 S      ,24,17,0,0,1,
768.61,6974059,337.123668,337.123403,-0.265,-0.786,C24 H17 O2     ,24,17,0,2,0,
86.28,47743600,337.129243,337.129277,0.033,0.099,C17 H21 O7     ,17,21,0,7,0,
567.96,62243444,337.132624,337.132648,0.023,0.070,C14 H25 O7 S   ,14,25,0,7,1,
168.71,21709434,337.140510,337.140510,0.000,0.001,C16 H21 N2 O6  ,16,21,2,6,0,
712.69,8790667,337.160141,337.159789,-0.352,-1.045,C25 H21 O      ,25,21,0,1,0,
426.54,50119312,337.165620,337.165662,0.042,0.125,C18 H25 O6     ,18,25,0,6,0,
686.07,36086428,337.176863,337.176895,0.032,0.095,C17 H25 N2 O5  ,17,25,2,5,0,
780.91,6122145,337.184203,337.184289,0.086,0.256,C19 H29 O3 S   ,19,29,0,3,1,
21.86,39682736,337.202027,337.202048,0.020,0.060,C19 H29 O5     ,19,29,0,5,0,
735.15,36586164,337.205392,337.205419,0.027,0.080,C16 H33 O5 S   ,16,33,0,5,1,
14.59,36487892,337.238449,337.238433,-0.016,-0.046,C20 H33 O4     ,20,33,0,4,0,
640.72,4508067,338.034000,338.033996,-0.004,-0.011,C14 H12 N O7 S ,14,12,1,7,1,
582.79,7435699,338.051728,338.051755,0.026,0.077,C14 H12 N O9   ,14,12,1,9,0,
314.69,19596756,338.088107,338.088140,0.033,0.096,C15 H16 N O8   ,15,16,1,8,0,
618.86,5314007,338.091592,338.091511,-0.081,-0.240,C12 H20 N O8 S ,12,20,1,8,1,
359.86,15541743,338.118004,338.118001,-0.003,-0.010,C15 H20 N3 O4 S,15,20,3,4,1,
654.90,19760628,338.124481,338.124526,0.045,0.133,C16 H20 N O7   ,16,20,1,7,0,
726.37,12551701,338.160869,338.160911,0.042,0.125,C17 H24 N O6   ,17,24,1,6,0,
729.52,4990496,338.172202,338.172144,-0.057,-0.169,C16 H24 N3 O5  ,16,24,3,5,0,
730.90,8607287,338.197291,338.197297,0.006,0.017,C18 H28 N O5   ,18,28,1,5,0,
570.33,3640603,339.014697,339.014641,-0.056,-0.166,C17 H7 O8      ,17,7,0,8,0,
126.41,15923502,339.035745,339.035770,0.025,0.074,C14 H11 O10    ,14,11,0,10,0,
459.18,3921210,339.048681,339.048524,-0.157,-0.462,C22 H11 O2 S   ,22,11,0,2,1,
513.98,6789436,339.051029,339.051026,-0.003,-0.008,C18 H11 O7     ,18,11,0,7,0,
661.38,11901247,339.054334,339.054397,0.064,0.188,C15 H15 O7 S   ,15,15,0,7,1,
246.52,22505800,339.065657,339.065631,-0.026,-0.078,C14 H15 N2 O6 S,14,15,2,6,1,
26.46,70961488,339.072167,339.072156,-0.011,-0.033,C15 H15 O9     ,15,15,0,9,0,
707.10,7586130,339.075441,339.075527,0.086,0.252,C12 H19 O9 S   ,12,19,0,9,1,
770.17,8534361,339.083371,339.083389,0.018,0.054,C14 H15 N2 O8  ,14,15,2,8,0,
642.50,5394781,339.087378,339.087412,0.034,0.100,C19 H15 O6     ,19,15,0,6,0,
25.90,72616304,339.108555,339.108541,-0.014,-0.042,C16 H19 O8     ,16,19,0,8,0,
304.97,12781939,339.111896,339.111912,0.016,0.047,C13 H23 O8 S   ,13,23,0,8,1,
723.10,15497594,339.119793,339.119775,-0.018,-0.054,C15 H19 N2 O7  ,15,19,2,7,0,
443.80,81594752,339.127129,339.127168,0.040,0.117,C17 H23 O5 S   ,17,23,0,5,1,
70.19,56002960,339.144904,339.144927,0.023,0.067,C17 H23 O7     ,17,23,0,7,0,
755.06,80251280,339.148287,339.148298,0.011,0.033,C14 H27 O7 S   ,14,27,0,7,1,
687.12,13765019,339.156222,339.156160,-0.061,-0.181,C16 H23 N2 O6  ,16,23,2,6,0,
107.38,266733984,339.163563,339.163554,-0.009,-0.026,C18 H27 O4 S   ,18,27,0,4,1,
60.18,104958384,339.181262,339.181312,0.050,0.148,C18 H27 O6     ,18,27,0,6,0,
486.80,215157184,339.199956,339.199939,-0.016,-0.048,C19 H31 O3 S   ,19,31,0,3,1,
24.69,44517844,339.217681,339.217698,0.016,0.048,C19 H31 O5     ,19,31,0,5,0,
34.47,23734772,339.254107,339.254083,-0.024,-0.070,C20 H35 O4     ,20,35,0,4,0,
685.02,5487813,340.049619,340.049646,0.028,0.082,C14 H14 N O7 S ,14,14,1,7,1,
727.47,3142882,340.082748,340.082661,-0.087,-0.256,C18 H14 N O6   ,18,14,1,6,0,
83.39,22957302,340.103768,340.103790,0.022,0.066,C15 H18 N O8   ,15,18,1,8,0,
687.89,3586296,340.107110,340.107161,0.051,0.151,C12 H22 N O8 S ,12,22,1,8,1,
738.77,14753046,340.140203,340.140176,-0.027,-0.079,C16 H22 N O7   ,16,22,1,7,0,
725.59,11332919,340.176557,340.176561,0.004,0.013,C17 H26 N O6   ,17,26,1,6,0,
-1000.00,14454104,340.212942,340.212947,0.005,0.015,C18 H30 N O5   ,18,30,1,5,0,
632.29,3369007,341.015077,341.015035,-0.042,-0.124,C13 H9 O11     ,13,9,0,11,0,
608.65,6049853,341.030286,341.030291,0.005,0.015,C17 H9 O8      ,17,9,0,8,0,
300.12,10006592,341.033584,341.033662,0.078,0.230,C14 H13 O8 S   ,14,13,0,8,1,
86.10,32419920,341.051387,341.051420,0.033,0.097,C14 H13 O10    ,14,13,0,10,0,
440.05,7729246,341.066719,341.066676,-0.043,-0.125,C18 H13 O7     ,18,13,0,7,0,
578.08,32403552,341.070056,341.070047,-0.009,-0.025,C15 H17 O7 S   ,15,17,0,7,1,
653.46,4615275,341.081350,341.081281,-0.069,-0.202,C14 H17 N2 O6 S,14,17,2,6,1,
91.66,82481264,341.087767,341.087806,0.039,0.114,C15 H17 O9     ,15,17,0,9,0,
790.71,7123060,341.091039,341.091177,0.138,0.405,C12 H21 O9 S   ,12,21,0,9,1,
724.33,15138939,341.099023,341.099039,0.016,0.046,C14 H17 N2 O8  ,14,17,2,8,0,
420.43,15454335,341.103096,341.103062,-0.034,-0.100,C19 H17 O6     ,19,17,0,6,0,
597.36,41242752,341.106424,341.106433,0.009,0.027,C16 H21 O6 S   ,16,21,0,6,1,
562.06,12718229,341.127456,341.127562,0.106,0.311,C13 H25 O8 S   ,13,25,0,8,1,
4.89,693375168,341.142779,341.142818,0.039,0.116,C17 H25 O5 S   ,17,25,0,5,1,
789.49,5933230,341.155034,341.154703,-0.330,-0.969,C24 H21 O2     ,24,21,0,2,0,
685.78,40489140,341.163964,341.163948,-0.016,-0.046,C14 H29 O7 S   ,14,29,0,7,1,
479.62,6400189,341.171858,341.171810,-0.048,-0.142,C16 H25 N2 O6  ,16,25,2,6,0,
9.29,198578368,341.179163,341.179204,0.041,0.120,C18 H29 O4 S   ,18,29,0,4,1,
-1000.00,35442932,341.233308,341.233348,0.040,0.116,C19 H33 O5     ,19,33,0,5,0,
-1000.00,13603094,341.269679,341.269733,0.054,0.159,C20 H37 O4     ,20,37,0,4,0,
405.05,7316455,342.065338,342.065296,-0.042,-0.123,C14 H16 N O7 S ,14,16,1,7,1,
702.31,3681265,342.076504,342.076530,0.026,0.075,C13 H16 N3 O6 S,13,16,3,6,1,
737.34,15098871,342.083040,342.083055,0.015,0.044,C14 H16 N O9   ,14,16,1,9,0,
717.65,4269061,342.098309,342.098311,0.001,0.004,C18 H16 N O6   ,18,16,1,6,0,
152.70,20608024,342.119416,342.119440,0.025,0.072,C15 H20 N O8   ,15,20,1,8,0,
364.97,18166818,342.130651,342.130674,0.022,0.065,C14 H20 N3 O7  ,14,20,3,7,0,
704.72,5792809,342.137979,342.138067,0.088,0.257,C16 H24 N O5 S ,16,24,1,5,1,
702.99,16217145,342.155846,342.155826,-0.020,-0.059,C16 H24 N O7   ,16,24,1,7,0,
504.76,11539546,342.192208,342.192211,0.003,0.008,C17 H28 N O6   ,17,28,1,6,0,
-1000.00,8006779,342.228570,342.228597,0.027,0.079,C18 H32 N O5   ,18,32,1,5,0,
630.95,3266367,343.009677,343.009555,-0.122,-0.356,C16 H7 O9      ,16,7,0,9,0,
336.55,7405378,343.012910,343.012927,0.017,0.048,C13 H11 O9 S   ,13,11,0,9,1,
572.30,9418592,343.045936,343.045941,0.005,0.014,C17 H11 O8     ,17,11,0,8,0,
341.43,15132515,343.049314,343.049312,-0.002,-0.005,C14 H15 O8 S   ,14,15,0,8,1,
685.67,3973997,343.060598,343.060545,-0.052,-0.153,C13 H15 N2 O7 S,13,15,2,7,1,
38.42,45995892,343.067061,343.067070,0.010,0.028,C14 H15 O10    ,14,15,0,10,0,
53.88,281548672,343.085674,343.085698,0.023,0.068,C15 H19 O7 S   ,15,19,0,7,1,
658.12,5339022,343.096853,343.096931,0.078,0.226,C14 H19 N2 O6 S,14,19,2,6,1,
135.82,68376472,343.103479,343.103456,-0.024,-0.069,C15 H19 O9     ,15,19,0,9,0,
686.01,12924830,343.114685,343.114689,0.004,0.011,C14 H19 N2 O8  ,14,19,2,8,0,
584.59,17676194,343.118695,343.118712,0.017,0.048,C19 H19 O6     ,19,19,0,6,0,
217.68,90150824,343.122036,343.122083,0.047,0.138,C16 H23 O6 S   ,16,23,0,6,1,
74.35,49600436,343.139851,343.139841,-0.010,-0.028,C16 H23 O8     ,16,23,0,8,0,
743.26,9506751,343.151102,343.151075,-0.027,-0.080,C15 H23 N2 O7  ,15,23,2,7,0,
208.29,136157120,343.158464,343.158469,0.004,0.013,C17 H27 O5 S   ,17,27,0,5,1,
291.45,63625172,343.176190,343.176227,0.037,0.108,C17 H27 O7     ,17,27,0,7,0,
689.97,15370215,343.194849,343.194854,0.005,0.015,C18 H31 O4 S   ,18,31,0,4,1,
1.42,311695360,343.212588,343.212612,0.025,0.072,C18 H31 O6     ,18,31,0,6,0,
40.55,21461016,343.248998,343.248998,-0.000,-0.000,C19 H35 O5     ,19,35,0,5,0,
604.62,3399398,344.041153,344.041190,0.037,0.107,C16 H10 N O8   ,16,10,1,8,0,
516.29,7172842,344.044538,344.044561,0.023,0.068,C13 H14 N O8 S ,13,14,1,8,1,
689.32,5137160,344.077610,344.077575,-0.035,-0.102,C17 H14 N O7   ,17,14,1,7,0,
693.97,5923594,344.080863,344.080946,0.083,0.242,C14 H18 N O7 S ,14,18,1,7,1,
151.54,15346458,344.098707,344.098705,-0.002,-0.006,C14 H18 N O9   ,14,18,1,9,0,
740.60,4737829,344.110014,344.109938,-0.076,-0.221,C13 H18 N3 O8  ,13,18,3,8,0,
686.08,5290793,344.113997,344.113961,-0.036,-0.105,C18 H18 N O6   ,18,18,1,6,0,
646.58,9388870,344.146344,344.146324,-0.021,-0.061,C14 H22 N3 O7  ,14,22,3,7,0,
703.67,4841290,344.150380,344.150346,-0.033,-0.097,C19 H22 N O5   ,19,22,1,5,0,
667.89,10980172,344.153709,344.153718,0.009,0.025,C16 H26 N O5 S ,16,26,1,5,1,
521.21,11590492,344.171466,344.171476,0.009,0.027,C16 H26 N O7   ,16,26,1,7,0,
724.89,3757927,344.182706,344.182709,0.003,0.010,C15 H26 N3 O6  ,15,26,3,6,0,
619.10,6220670,344.207889,344.207861,-0.028,-0.080,C17 H30 N O6   ,17,30,1,6,0,
-1000.00,3822494,344.244171,344.244247,0.076,0.220,C18 H34 N O5   ,18,34,1,5,0,
370.76,7542371,345.025231,345.025205,-0.026,-0.075,C16 H9 O9      ,16,9,0,9,0,
271.03,9756262,345.028616,345.028577,-0.039,-0.114,C13 H13 O9 S   ,13,13,0,9,1,
655.19,5153391,345.038303,345.037959,-0.343,-0.995,C24 H9 O S     ,24,9,0,1,1,
587.80,11669124,345.061556,345.061591,0.035,0.100,C17 H13 O8     ,17,13,0,8,0,
193.17,30752390,345.064930,345.064962,0.032,0.093,C14 H17 O8 S   ,14,17,0,8,1,
655.06,8603280,345.074707,345.074345,-0.362,-1.050,C25 H13 S      ,25,13,0,0,1,
48.76,118726296,345.086096,345.086091,-0.004,-0.013,C11 H21 O10 S  ,11,21,0,10,1,
689.08,6792864,345.092388,345.092103,-0.285,-0.826,C25 H13 O2     ,25,13,0,2,0,
711.51,6411937,345.094020,345.093954,-0.066,-0.192,C13 H17 N2 O9  ,13,17,2,9,0,
668.98,23977636,345.097930,345.097976,0.047,0.135,C18 H17 O7     ,18,17,0,7,0,
292.39,40787624,345.101293,345.101348,0.055,0.158,C15 H21 O7 S   ,15,21,0,7,1,
595.78,23731906,345.130381,345.130339,-0.042,-0.122,C14 H21 N2 O8  ,14,21,2,8,0,
137.70,19848902,345.134361,345.134362,0.001,0.001,C19 H21 O6     ,19,21,0,6,0,
580.59,23609032,345.137703,345.137733,0.030,0.088,C16 H25 O6 S   ,16,25,0,6,1,
743.80,4115171,345.166782,345.166725,-0.057,-0.166,C15 H25 N2 O7  ,15,25,2,7,0,
453.24,14098151,345.170782,345.170747,-0.035,-0.101,C20 H25 O5     ,20,25,0,5,0,
566.46,16522986,345.174156,345.174119,-0.037,-0.108,C17 H29 O5 S   ,17,29,0,5,1,
593.51,52387576,345.191844,345.191877,0.033,0.096,C17 H29 O7     ,17,29,0,7,0,
723.84,4080392,345.206936,345.207133,0.197,0.571,C21 H29 O4     ,21,29,0,4,0,
551.71,18595594,345.210468,345.210504,0.036,0.105,C18 H33 O4 S   ,18,33,0,4,1,
5.82,186588960,345.228273,345.228262,-0.010,-0.030,C18 H33 O6     ,18,33,0,6,0,
606.29,4701707,346.056865,346.056840,-0.026,-0.074,C16 H12 N O8   ,16,12,1,8,0,
567.84,6711822,346.060181,346.060211,0.031,0.088,C13 H16 N O8 S ,13,16,1,8,1,
610.27,8727083,346.093228,346.093225,-0.003,-0.008,C17 H16 N O7   ,17,16,1,7,0,
620.14,8053295,346.096625,346.096597,-0.028,-0.081,C14 H20 N O7 S ,14,20,1,7,1,
627.13,9409087,346.114367,346.114355,-0.013,-0.036,C14 H20 N O9   ,14,20,1,9,0,
639.21,8604236,346.129568,346.129611,0.043,0.125,C18 H20 N O6   ,18,20,1,6,0,
175.82,21979728,346.132917,346.132982,0.065,0.188,C15 H24 N O6 S ,15,24,1,6,1,
615.23,8231530,346.161988,346.161974,-0.015,-0.042,C14 H24 N3 O7  ,14,24,3,7,0,
678.90,3614318,346.166027,346.165996,-0.031,-0.089,C19 H24 N O5   ,19,24,1,5,0,
617.71,7656049,346.169351,346.169368,0.017,0.049,C16 H28 N O5 S ,16,28,1,5,1,
364.28,10490497,346.187118,346.187126,0.008,0.024,C16 H28 N O7   ,16,28,1,7,0,
582.06,3657065,347.007710,347.007841,0.131,0.379,C12 H11 O10 S  ,12,11,0,10,1,
270.21,11584903,347.040903,347.040856,-0.048,-0.138,C16 H11 O9     ,16,11,0,9,0,
266.15,11376010,347.044269,347.044227,-0.042,-0.121,C13 H15 O9 S   ,13,15,0,9,1,
687.42,7376275,347.053926,347.053610,-0.317,-0.912,C24 H11 O S    ,24,11,0,1,1,
177.50,22193576,347.077271,347.077241,-0.030,-0.086,C17 H15 O8     ,17,15,0,8,0,
760.77,4978099,347.088364,347.088474,0.111,0.319,C16 H15 N2 O7  ,16,15,2,7,0,
309.48,12539316,347.090370,347.089995,-0.375,-1.081,C25 H15 S      ,25,15,0,0,1,
118.21,60253632,347.101717,347.101742,0.024,0.070,C11 H23 O10 S  ,11,23,0,10,1,
720.92,5934532,347.107960,347.107753,-0.207,-0.595,C25 H15 O2     ,25,15,0,2,0,
777.58,5649862,347.109668,347.109604,-0.065,-0.186,C13 H19 N2 O9  ,13,19,2,9,0,
148.07,28272074,347.113586,347.113627,0.041,0.118,C18 H19 O7     ,18,19,0,7,0,
237.45,24421836,347.116949,347.116998,0.049,0.141,C15 H23 O7 S   ,15,23,0,7,1,
610.43,15410644,347.124845,347.124860,0.015,0.044,C17 H19 N2 O6  ,17,19,2,6,0,
381.50,34498012,347.134779,347.134756,-0.023,-0.067,C15 H23 O9     ,15,23,0,9,0,
658.97,7607783,347.146008,347.145989,-0.018,-0.053,C14 H23 N2 O8  ,14,23,2,8,0,
88.54,44115436,347.150003,347.150012,0.009,0.026,C19 H23 O6     ,19,23,0,6,0,
165.70,28288494,347.153339,347.153383,0.044,0.127,C16 H27 O6 S   ,16,27,0,6,1,
695.52,10294773,347.161154,347.161245,0.091,0.262,C18 H23 N2 O5  ,18,23,2,5,0,
278.90,21358078,347.171132,347.171141,0.009,0.027,C16 H27 O8     ,16,27,0,8,0,
539.44,25478668,347.186406,347.186398,-0.009,-0.025,C20 H27 O5     ,20,27,0,5,0,
572.04,19301918,347.207482,347.207527,0.045,0.129,C17 H31 O7     ,17,31,0,7,0,
71.85,6133293,347.222726,347.222783,0.057,0.165,C21 H31 O4     ,21,31,0,4,0,
11.15,19039808,347.243918,347.243912,-0.006,-0.016,C18 H35 O6     ,18,35,0,6,0,
522.46,3573007,348.036115,348.036104,-0.011,-0.030,C15 H10 N O9   ,15,10,1,9,0,
645.21,3599658,348.066070,348.065965,-0.105,-0.303,C15 H14 N3 O5 S,15,14,3,5,1,
448.78,9173296,348.072529,348.072490,-0.039,-0.112,C16 H14 N O8   ,16,14,1,8,0,
521.13,6281523,348.075897,348.075861,-0.036,-0.103,C13 H18 N O8 S ,13,18,1,8,1,
430.36,3401019,348.085377,348.085244,-0.133,-0.381,C24 H14 N S    ,24,14,1,0,1,
491.14,12478801,348.108848,348.108875,0.027,0.078,C17 H18 N O7   ,17,18,1,7,0,
561.79,11200852,348.112179,348.112247,0.067,0.193,C14 H22 N O7 S ,14,22,1,7,1,
615.08,5761394,348.145205,348.145261,0.056,0.161,C18 H22 N O6   ,18,22,1,6,0,
213.18,19081588,348.148577,348.148632,0.055,0.157,C15 H26 N O6 S ,15,26,1,6,1,
641.28,3952019,348.181710,348.181647,-0.064,-0.183,C19 H26 N O5   ,19,26,1,5,0,
670.13,3289494,348.185028,348.185018,-0.010,-0.029,C16 H30 N O5 S ,16,30,1,5,1,
570.37,17713574,348.202744,348.202776,0.032,0.091,C16 H30 N O7   ,16,30,1,7,0,
367.16,8155575,348.221378,348.221403,0.026,0.073,C17 H34 N O4 S ,17,34,1,4,1,
460.75,7062668,349.020144,349.020120,-0.024,-0.069,C15 H9 O10     ,15,9,0,10,0,
604.38,4273295,349.023473,349.023491,0.018,0.051,C12 H13 O10 S  ,12,13,0,10,1,
80.83,24538284,349.056465,349.056506,0.040,0.115,C16 H13 O9     ,16,13,0,9,0,
143.44,31558832,349.059841,349.059877,0.035,0.101,C13 H17 O9 S   ,13,17,0,9,1,
773.37,4186295,349.067724,349.067739,0.015,0.043,C15 H13 N2 O8  ,15,13,2,8,0,
233.77,9850041,349.069531,349.069260,-0.271,-0.777,C24 H13 O S    ,24,13,0,1,1,
54.75,39267532,349.092908,349.092891,-0.017,-0.049,C17 H17 O8     ,17,17,0,8,0,
725.52,13266136,349.104061,349.104124,0.063,0.182,C16 H17 N2 O7  ,16,17,2,7,0,
228.79,13610202,349.105944,349.105645,-0.299,-0.857,C25 H17 S      ,25,17,0,0,1,
558.51,5472490,349.123717,349.123403,-0.313,-0.897,C25 H17 O2     ,25,17,0,2,0,
327.46,41037040,349.129299,349.129277,-0.023,-0.065,C18 H21 O7     ,18,21,0,7,0,
125.93,24308978,349.132663,349.132648,-0.015,-0.044,C15 H25 O7 S   ,15,25,0,7,1,
697.48,4446477,349.161692,349.161639,-0.052,-0.150,C14 H25 N2 O8  ,14,25,2,8,0,
73.92,38546704,349.165635,349.165662,0.027,0.078,C19 H25 O6     ,19,25,0,6,0,
66.78,34090260,349.169029,349.169033,0.004,0.012,C16 H29 O6 S   ,16,29,0,6,1,
551.87,9997603,349.186821,349.186791,-0.029,-0.084,C16 H29 O8     ,16,29,0,8,0,
76.96,50572592,349.202018,349.202048,0.030,0.086,C20 H29 O5     ,20,29,0,5,0,
137.84,33721652,349.205369,349.205419,0.050,0.143,C17 H33 O5 S   ,17,33,0,5,1,
-1000.00,7679314,349.238456,349.238433,-0.023,-0.065,C21 H33 O4     ,21,33,0,4,0,
-1000.00,7456085,349.241782,349.241804,0.022,0.064,C18 H37 O4 S   ,18,37,0,4,1,
582.20,5804085,350.051763,350.051755,-0.009,-0.025,C15 H12 N O9   ,15,12,1,9,0,
732.52,3316792,350.055158,350.055126,-0.032,-0.091,C12 H16 N O9 S ,12,16,1,9,1,
182.88,16666710,350.088162,350.088140,-0.022,-0.061,C16 H16 N O8   ,16,16,1,8,0,
687.95,5185625,350.091479,350.091511,0.032,0.091,C13 H20 N O8 S ,13,20,1,8,1,
733.61,5091424,350.099459,350.099373,-0.086,-0.245,C15 H16 N3 O7  ,15,16,3,7,0,
202.41,15331446,350.124487,350.124526,0.039,0.111,C17 H20 N O7   ,17,20,1,7,0,
259.67,10039418,350.127869,350.127897,0.027,0.078,C14 H24 N O7 S ,14,24,1,7,1,
150.81,11923608,350.160865,350.160911,0.046,0.132,C18 H24 N O6   ,18,24,1,6,0,
29.91,28790938,350.164253,350.164282,0.029,0.084,C15 H28 N O6 S ,15,28,1,6,1,
718.97,5107883,350.182009,350.182040,0.031,0.089,C15 H28 N O8   ,15,28,1,8,0,
541.56,4769977,350.197273,350.197297,0.024,0.069,C19 H28 N O5   ,19,28,1,5,0,
338.28,7216034,351.017989,351.018012,0.023,0.065,C15 H11 O8 S   ,15,11,0,8,1,
168.37,15856562,351.035736,351.035770,0.034,0.098,C15 H11 O10    ,15,11,0,10,0,
638.00,4780981,351.039096,351.039141,0.046,0.130,C12 H15 O10 S  ,12,15,0,10,1,
556.73,5030846,351.048759,351.048524,-0.235,-0.669,C23 H11 O2 S   ,23,11,0,2,1,
656.87,4492224,351.051068,351.051026,-0.042,-0.120,C19 H11 O7     ,19,11,0,7,0,
75.26,39744468,351.072153,351.072156,0.003,0.009,C16 H15 O9     ,16,15,0,9,0,
443.01,10056662,351.075454,351.075527,0.073,0.207,C13 H19 O9 S   ,13,19,0,9,1,
765.38,8090590,351.083345,351.083389,0.044,0.127,C15 H15 N2 O8  ,15,15,2,8,0,
768.23,6509535,351.085164,351.084910,-0.254,-0.725,C24 H15 O S    ,24,15,0,1,1,
55.01,59732980,351.108556,351.108541,-0.015,-0.043,C17 H19 O8     ,17,19,0,8,0,
245.46,17785848,351.111923,351.111912,-0.011,-0.031,C14 H23 O8 S   ,14,23,0,8,1,
730.96,15795199,351.119769,351.119775,0.005,0.015,C16 H19 N2 O7  ,16,19,2,7,0,
258.96,13382656,351.121572,351.121295,-0.276,-0.787,C25 H19 S      ,25,19,0,0,1,
764.91,6546448,351.139269,351.139053,-0.216,-0.614,C25 H19 O2     ,25,19,0,2,0,
154.33,50246676,351.144892,351.144927,0.035,0.100,C18 H23 O7     ,18,23,0,7,0,
133.93,32060440,351.148258,351.148298,0.040,0.114,C15 H27 O7 S   ,15,27,0,7,1,
